Capabilities,Domain,Skill,Tactic,Technique,SUB-Technique,Windows,Linux,Cloud,MAC OS,Beginner,Intermediate,Expert,Ninja,Reference,
Predict,Security Assesment,Cloud Based Penetration testing ,Defense Evasion,Modify Cloud Compute Infrastructure T1578,Create Snapshot T1578.001,,,,,,,,,https://attack.mitre.org/techniques/T1578/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Defense Evasion,Modify Cloud Compute Infrastructure T1578,Create Cloud Instance T1578.002,,,,,,,,,https://attack.mitre.org/techniques/T1578/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Defense Evasion,Modify Cloud Compute Infrastructure T1578,Delete Cloud Instance T1578.003,,,,,,,,,https://attack.mitre.org/techniques/T1578/003/,
Predict,Security Assesment,Cloud Based Penetration testing ,Defense Evasion,Modify Cloud Compute Infrastructure T1578,Revert Cloud Instance T1578.004,,,,,,,,,https://attack.mitre.org/techniques/T1578/004/,
Predict,Security Assesment,Cloud Based Penetration testing ,Defense Evasion,"Unused,Unsupported Cloud Regions T1535",No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1535/,
Predict,Security Assesment,Cloud Based Penetration testing ,Defense Evasion,Use Alternate Authenticaction Material T1550,Application Access Token T1550.001,,,,,,,,,https://attack.mitre.org/techniques/T1550/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Defense Evasion,Use Alternate Authenticaction Material T1550,Pass the Hash T1550.002,,,,,,,,,https://attack.mitre.org/techniques/T1550/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Defense Evasion,Use Alternate Authenticaction Material T1550,Pass the Ticket 1550.003,,,,,,,,,https://attack.mitre.org/techniques/T1550/003/,
Predict,Security Assesment,Cloud Based Penetration testing ,Defense Evasion,Use Alternate Authenticaction Material T1550,Web Session Cookie T1550.004,,,,,,,,,https://attack.mitre.org/techniques/T1550/004/,
Predict,Security Assesment,Cloud Based Penetration testing ,Defense Evasion,Valid Accounts-T1078,Default Accounts-T1078.001,,,,,,,,,https://attack.mitre.org/techniques/T1078/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Defense Evasion,Valid Accounts-T1078,Domain Accounts-T1078.002,,,,,,,,,https://attack.mitre.org/techniques/T1078/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Defense Evasion,Valid Accounts-T1078,Local Accounts-T1078.003,,,,,,,,,https://attack.mitre.org/techniques/T1078/003/,
Predict,Security Assesment,Cloud Based Penetration testing ,Defense Evasion,Valid Accounts-T1078,Cloud Accounts-T1078.004,,,,,,,,,https://attack.mitre.org/techniques/T1078/004/,
Predict,Security Assesment,Cloud Based Penetration testing ,Discovery,Account Discovery T1087,Local Account T1087.001,,,,,,,,,https://attack.mitre.org/techniques/T1087/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Discovery,Account Discovery T1087,Domain Account T1087.002,,,,,,,,,https://attack.mitre.org/techniques/T1087/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Discovery,Account Discovery T1087,Email Account T1087.003,,,,,,,,,https://attack.mitre.org/techniques/T1087/003/,
Predict,Security Assesment,Cloud Based Penetration testing ,Discovery,Account Discovery T1087,Cloud Account T1087.004,,,,,,,,,https://attack.mitre.org/techniques/T1087/004/,
Predict,Security Assesment,Cloud Based Penetration testing ,Discovery,Cloud Infrastructure Discovery T1580,No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1580/,
Predict,Security Assesment,Cloud Based Penetration testing ,Discovery,Cloud Service Dashboard T1538,No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1538/,
Predict,Security Assesment,Cloud Based Penetration testing ,Discovery,Cloud Service Discovery T1526,No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1526/,
Predict,Security Assesment,Cloud Based Penetration testing ,Discovery,Cloud Storage Object Discovery T1619,No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1619/,
Predict,Security Assesment,Cloud Based Penetration testing ,Discovery,Network Service Scanning T1046,No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1046/,
Predict,Security Assesment,Cloud Based Penetration testing ,Discovery,Password Policy Discovery T1201,No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1201/,
Predict,Security Assesment,Cloud Based Penetration testing ,Discovery,Permission Groups Discovery T1069,Local Groups T1069.001,,,,,,,,,https://attack.mitre.org/techniques/T1069/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Discovery,Permission Groups Discovery T1069,Domain Groups T1069.002,,,,,,,,,https://attack.mitre.org/techniques/T1069/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Discovery,Permission Groups Discovery T1069,Cloud Groups T1069.003,,,,,,,,,https://attack.mitre.org/techniques/T1069/003/,
Predict,Security Assesment,Cloud Based Penetration testing ,Discovery,Software Discovery T1518,Security Software Discovery T1518.001,,,,,,,,,https://attack.mitre.org/techniques/T1518/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Discovery,System Information Discovery T1082,No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1082/,
Predict,Security Assesment,Cloud Based Penetration testing ,Discovery,System Location Discovery T1614,System Language Discovery 1614.001,,,,,,,,,https://attack.mitre.org/techniques/T1614/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Discovery,System Network Connections Discovery T1049,,,,,,,,,,https://attack.mitre.org/techniques/T1049/,
Predict,Security Assesment,Cloud Based Penetration testing ,Execution,User Execution-T1204,Malicious Link-T1204.001,,,,,,,,,https://attack.mitre.org/techniques/T1204/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Execution,User Execution-T1204,Malicious File-T1204.002,,,,,,,,,https://attack.mitre.org/techniques/T1204/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Execution,User Execution-T1204,Malicious Image T1204.003,,,,,,,,,https://attack.mitre.org/techniques/T1204/003/,
Predict,Security Assesment,Cloud Based Penetration testing ,Exfiltration,Transfer Data to Cloud Account T1537,No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1537/,
Predict,Security Assesment,Cloud Based Penetration testing ,Impact,Data Destruction T1485,No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1485/,
Predict,Security Assesment,Cloud Based Penetration testing ,Impact,Data Encrypted for Impact T1486,No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1486/,
Predict,Security Assesment,Cloud Based Penetration testing ,Impact,Defacement T1491,Internal Defacement T1491.001,,,,,,,,,https://attack.mitre.org/techniques/T1491/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Impact,Defacement T1491,External Defacement T1491.002,,,,,,,,,https://attack.mitre.org/techniques/T1491/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Impact,Endpoint Denial of Service T1499,OS Exhaustion Flood T1499.001,,,,,,,,,https://attack.mitre.org/techniques/T1499/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Impact,Endpoint Denial of Service T1499,Service Exhaustion Flood T1499.002,,,,,,,,,https://attack.mitre.org/techniques/T1499/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Impact,Endpoint Denial of Service T1499,Application Exhaustion Flood T1499.003,,,,,,,,,https://attack.mitre.org/techniques/T1499/003/,
Predict,Security Assesment,Cloud Based Penetration testing ,Impact,Endpoint Denial of Service T1499,Application or System Exploitation 1499.004,,,,,,,,,https://attack.mitre.org/techniques/T1499/004/,
Predict,Security Assesment,Cloud Based Penetration testing ,Impact,Network Denial of Service T1498,Direct Network Flood 1498.001,,,,,,,,,https://attack.mitre.org/techniques/T1498/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Impact,Network Denial of Service T1498,Reflection Amplification 1498.002,,,,,,,,,https://attack.mitre.org/techniques/T1498/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Impact,Resource Hijacking T1496,No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1496/,
Predict,Security Assesment,Cloud Based Penetration testing ,Initial Access,Drive-by Compromise-T1189,No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1189/,
Predict,Security Assesment,Cloud Based Penetration testing ,Initial Access,Exploit Public-Facing Application-T1190,No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1190/,
Predict,Security Assesment,Cloud Based Penetration testing ,Initial Access,Phishing-T1566,Spearphishing Attachment-T1566.001,,,,,,,,,https://attack.mitre.org/techniques/T1566/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Initial Access,Phishing-T1566,Spearphishing Link-T1566.002,,,,,,,,,https://attack.mitre.org/techniques/T1566/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Initial Access,Phishing-T1566,Spearphishing via Service-T1566.003,,,,,,,,,https://attack.mitre.org/techniques/T1566/003/,
Predict,Security Assesment,Cloud Based Penetration testing ,Initial Access,Trusted Relationship-T1199,No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1199/,
Predict,Security Assesment,Cloud Based Penetration testing ,Initial Access,Valid Accounts-T1078,Default Accounts-T1078.001,,,,,,,,,https://attack.mitre.org/techniques/T1078/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Initial Access,Valid Accounts-T1078,Domain Accounts-T1078.002,,,,,,,,,https://attack.mitre.org/techniques/T1078/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Initial Access,Valid Accounts-T1078,Local Accounts-T1078.003,,,,,,,,,https://attack.mitre.org/techniques/T1078/003/,
Predict,Security Assesment,Cloud Based Penetration testing ,Initial Access,Valid Accounts-T1078,Cloud Accounts-T1078.004,,,,,,,,,https://attack.mitre.org/techniques/T1078/004/,
Predict,Security Assesment,Cloud Based Penetration testing ,Lateral Movement,Internal Spearphishing T1534,No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1534/,
Predict,Security Assesment,Cloud Based Penetration testing ,Lateral Movement,Taint Shared Content T1080,No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1080/,
Predict,Security Assesment,Cloud Based Penetration testing ,Lateral Movement,Use Alternate Authentication Material T1550,Application Access Token T1550.001,,,,,,,,,https://attack.mitre.org/techniques/T1550/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Lateral Movement,Use Alternate Authentication Material T1550,Pass the Hash TT1550.002,,,,,,,,,https://attack.mitre.org/techniques/T1550/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Lateral Movement,Use Alternate Authentication Material T1550,Pass the Ticket T1550.003,,,,,,,,,https://attack.mitre.org/techniques/T1550/003/,
Predict,Security Assesment,Cloud Based Penetration testing ,Lateral Movement,Use Alternate Authentication Material T1550,Web Session Cookie T1550.004,,,,,,,,,https://attack.mitre.org/techniques/T1550/004/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Account Manipulation-T1098,Additional Cloud Credentials T1098.001,,,,,,,,,https://attack.mitre.org/techniques/T1098/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Account Manipulation-T1098,Exchange Email Delegate Permissions-T1098.002,,,,,,,,,https://attack.mitre.org/techniques/T1098/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Account Manipulation-T1098,Add office 365 Global Administration Role T1098.003,,,,,,,,,https://attack.mitre.org/techniques/T1098/003/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Account Manipulation-T1098,SSH Authorized Keys-T1098.004,,,,,,,,,https://attack.mitre.org/techniques/T1098/004/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Create Account-T1136,Local Account-T1136.001,,,,,,,,,https://attack.mitre.org/techniques/T1136/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Create Account-T1136,Domain Account-T1136.002,,,,,,,,,https://attack.mitre.org/techniques/T1136/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Create Account-T1136,Cloud Account-T1136.003,,,,,,,,,https://attack.mitre.org/techniques/T1136/003/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Implant Internal Image-T1525,No sub-technique,,,,,,,,,https://attack.mitre.org/techniques/T1525/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Office Application Startup-T1137,Office Template Macros-T1137.001,,,,,,,,,https://attack.mitre.org/techniques/T1137/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Office Application Startup-T1137,Office Test-T1137.002,,,,,,,,,https://attack.mitre.org/techniques/T1137/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Office Application Startup-T1137,Outlook Forms-T1137.003,,,,,,,,,https://attack.mitre.org/techniques/T1137/003/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Office Application Startup-T1137,Outlook Home Page-T1137.004,,,,,,,,,https://attack.mitre.org/techniques/T1137/004/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Office Application Startup-T1137,Outlook Rules-T1137.005,,,,,,,,,https://attack.mitre.org/techniques/T1137/005/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Office Application Startup-T1137,Add-ins-T1137.006,,,,,,,,,https://attack.mitre.org/techniques/T1137/006/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Valid Accounts-T1078,Default Accounts-T1078.001,,,,,,,,,https://attack.mitre.org/techniques/T1078/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Valid Accounts-T1078,Domain Accounts-T1078.002,,,,,,,,,https://attack.mitre.org/techniques/T1078/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Valid Accounts-T1078,Local Accounts-T1078.003,,,,,,,,,https://attack.mitre.org/techniques/T1078/003/,
Predict,Security Assesment,Cloud Based Penetration testing ,Persistence,Valid Accounts-T1078,Cloud Accounts-T1078.004,,,,,,,,,https://attack.mitre.org/techniques/T1078/004/,
Predict,Security Assesment,Cloud Based Penetration testing ,Privilege Escalation,Domain Policy Modification-T1484,Group Policy Modification-T1484.001,,,,,,,,,https://attack.mitre.org/techniques/T1484/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Privilege Escalation,Domain Policy Modification-T1484,Domain Trust Modification T1484.002,,,,,,,,,https://attack.mitre.org/techniques/T1484/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Privilege Escalation,Valid Accounts-T1078,Default Accounts-T1078.001,,,,,,,,,https://attack.mitre.org/techniques/T1078/001/,
Predict,Security Assesment,Cloud Based Penetration testing ,Privilege Escalation,Valid Accounts-T1078,Domain Accounts-T1078.002,,,,,,,,,https://attack.mitre.org/techniques/T1078/002/,
Predict,Security Assesment,Cloud Based Penetration testing ,Privilege Escalation,Valid Accounts-T1078,Local Accounts-T1078.003,,,,,,,,,https://attack.mitre.org/techniques/T1078/003/,
Predict,Security Assesment,Cloud Based Penetration testing ,Privilege Escalation,Valid Accounts-T1078,Cloud Accounts-T1078.004,,,,,,,,,https://attack.mitre.org/techniques/T1078/004/,
Predict,Security Assesment,CICD Pipeline Penetration testing,Credential Access,Access to Cloud Metadata,No sub-technique,,,,,,,,,https://github.com/rung/threat-matrix-cicd#credential-access,
Predict,Security Assesment,CICD Pipeline Penetration testing,Credential Access,Dumping Env Variables in CI/CD,No sub-technique,,,,,,,,,https://github.com/rung/threat-matrix-cicd#credential-access,
Predict,Security Assesment,CICD Pipeline Penetration testing,Credential Access,Get credential from CI/CD Admin Console,No sub-technique,,,,,,,,,https://github.com/rung/threat-matrix-cicd#credential-access,
Predict,Security Assesment,CICD Pipeline Penetration testing,Credential Access,Read credentials file,No sub-technique,,,,,,,,,https://github.com/rung/threat-matrix-cicd#credential-access,
Predict,Security Assesment,CICD Pipeline Penetration testing,Defense Evasion,Access to Secret Manager from CI.CD kicked by different repository,No sub-technique,,,,,,,,,https://github.com/rung/threat-matrix-cicd#defense-evasion,
Predict,Security Assesment,CICD Pipeline Penetration testing,Defense Evasion,Add Approver using Admin permission,No sub-technique,,,,,,,,,https://github.com/rung/threat-matrix-cicd#defense-evasion,
Predict,Security Assesment,CICD Pipeline Penetration testing,Defense Evasion,Bypass Review,No sub-technique,,,,,,,,,https://github.com/rung/threat-matrix-cicd#defense-evasion,
Predict,Security Assesment,CICD Pipeline Penetration testing,Defense Evasion,Implant CI.CD runner images,No sub-technique,,,,,,,,,https://github.com/rung/threat-matrix-cicd#defense-evasion,
Predict,Security Assesment,CICD Pipeline Penetration testing,Defense Evasion,Modify Caches of CI.CD,No sub-technique,,,,,,,,,https://github.com/rung/threat-matrix-cicd#defense-evasion,
Predict,Security Assesment,CICD Pipeline Penetration testing,Execution,Deploy modified applications or server images to production environment,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#execution-production,
Predict,Security Assesment,CICD Pipeline Penetration testing,Execution,Inject bad dependency,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#execution-production,
Predict,Security Assesment,CICD Pipeline Penetration testing,Execution,Inject code to IaC configuration,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#execution-production,
Predict,Security Assesment,CICD Pipeline Penetration testing,Execution,Inject code to source code,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#execution-production,
Predict,Security Assesment,CICD Pipeline Penetration testing,Execution,Modify CI/CD Configuration,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#execution-production,
Predict,Security Assesment,CICD Pipeline Penetration testing,Execution,Modify the configuration of Production environment,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#execution-production,
Predict,Security Assesment,CICD Pipeline Penetration testing,Execution,SSH to CI/CD pipelines,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#execution-production,
Predict,Security Assesment,CICD Pipeline Penetration testing,Execution,Supply Chain Compromise on CI/CD,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#execution-production,
Predict,Security Assesment,CICD Pipeline Penetration testing,Exfiltration,Clone Git Repositories,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#exfiltration,
Predict,Security Assesment,CICD Pipeline Penetration testing,Exfiltration,Exfiltrate data in Production environment,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#exfiltration,
Predict,Security Assesment,CICD Pipeline Penetration testing,Impact,Denial of Services,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#impact,
Predict,Security Assesment,CICD Pipeline Penetration testing,Initial Access,Supply Chain Compromise on CI/CD,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#initial-access,
Predict,Security Assesment,CICD Pipeline Penetration testing,Initial Access,Valid Account of CI/CD Service,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#initial-access,
Predict,Security Assesment,CICD Pipeline Penetration testing,Initial Access,Valid Account of Git Repository,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#initial-access,
Predict,Security Assesment,CICD Pipeline Penetration testing,Initial Access,Valid Admin account of Server hosting Git Repository,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#initial-access,
Predict,Security Assesment,CICD Pipeline Penetration testing,Lateral Movement,(Monorepo) Get credential of different folder's context,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#lateral-movement,
Predict,Security Assesment,CICD Pipeline Penetration testing,Lateral Movement,Exploitation of Remote Services,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#lateral-movement,
Predict,Security Assesment,CICD Pipeline Penetration testing,Lateral Movement,Privileged Escalation and compromise other CI.CD pipeline,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#lateral-movement,
Predict,Security Assesment,CICD Pipeline Penetration testing,Persistence,Compromise CI/CD Server,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#persistence,
Predict,Security Assesment,CICD Pipeline Penetration testing,Persistence,Implant CI/CD runner images,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#persistence,
Predict,Security Assesment,CICD Pipeline Penetration testing,Persistence,Inject bad dependency,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#persistence,
Predict,Security Assesment,CICD Pipeline Penetration testing,Persistence,Inject code to IaC configuration,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#persistence,
Predict,Security Assesment,CICD Pipeline Penetration testing,Persistence,Inject code to source code,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#persistence,
Predict,Security Assesment,CICD Pipeline Penetration testing,Persistence,Modify CI/CD Configuration,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#persistence,
Predict,Security Assesment,CICD Pipeline Penetration testing,Privilege Escalation,Get credential for Deployment(CD) on CI stage,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#privilege-escalation,
Predict,Security Assesment,CICD Pipeline Penetration testing,Privilege Escalation,Privileged Escalation and compromise other CI.CD pipeline,,,,,,,,,,https://github.com/rung/threat-matrix-cicd#privilege-escalation,
Predict,Security Assesment,Application penetration testing,Owasp Desktop top 10,DA1 - Injections,,,,,,,,,,https://owasp.org/www-project-desktop-app-security-top-10/,
Predict,Security Assesment,Application penetration testing,Owasp Desktop top 10,DA2 - Broken Authentication & Session Management,,,,,,,,,,https://owasp.org/www-project-desktop-app-security-top-10/,
Predict,Security Assesment,Application penetration testing,Owasp Desktop top 10,DA3 - Sensitive Data Exposure,,,,,,,,,,https://owasp.org/www-project-desktop-app-security-top-10/,
Predict,Security Assesment,Application penetration testing,Owasp Desktop top 10,DA4 - Improper Cryptography Usage,,,,,,,,,,https://owasp.org/www-project-desktop-app-security-top-10/,
Predict,Security Assesment,Application penetration testing,Owasp Desktop top 10,DA5 - Improper Autorization,,,,,,,,,,https://owasp.org/www-project-desktop-app-security-top-10/,
Predict,Security Assesment,Application penetration testing,Owasp Desktop top 10,DA6 - Security Misconfiguration,,,,,,,,,,https://owasp.org/www-project-desktop-app-security-top-10/,
Predict,Security Assesment,Application penetration testing,Owasp Desktop top 10,DA7 - Insecure Communication,,,,,,,,,,https://owasp.org/www-project-desktop-app-security-top-10/,
Predict,Security Assesment,Application penetration testing,Owasp Desktop top 10,DA8 - Poor Code Quality,,,,,,,,,,https://owasp.org/www-project-desktop-app-security-top-10/,
Predict,Security Assesment,Application penetration testing,Owasp Desktop top 10,DA9 - Using Components with Known Vulnerabilities,,,,,,,,,,https://owasp.org/www-project-desktop-app-security-top-10/,
Predict,Security Assesment,Application penetration testing,Owasp Desktop top 10,DA10 - Insufficient Logging & Monitoring,,,,,,,,,,https://owasp.org/www-project-desktop-app-security-top-10/,
Predict,Security Assesment,Embeded penetration testing,Network based pentesting,DDoS,,,,,,,,,,https://www.apriorit.com/dev-blog/690-embedded-systems-attacks#q2,
Predict,Security Assesment,Embeded penetration testing,Network based pentesting,DNS Spoofing,,,,,,,,,,https://www.apriorit.com/dev-blog/690-embedded-systems-attacks#q2,
Predict,Security Assesment,Embeded penetration testing,Network based pentesting,MITM attack,,,,,,,,,,https://www.apriorit.com/dev-blog/690-embedded-systems-attacks#q2,
Predict,Security Assesment,Embeded penetration testing,Network based pentesting,Session Hijacking,,,,,,,,,,https://www.apriorit.com/dev-blog/690-embedded-systems-attacks#q2,
Predict,Security Assesment,Embeded penetration testing,Network based pentesting,Signal Jaming,,,,,,,,,,https://www.apriorit.com/dev-blog/690-embedded-systems-attacks#q2,
Predict,Security Assesment,Embeded penetration testing,Side-based Pentesting,Electro-Magnetic Analysis,,,,,,,,,,https://www.apriorit.com/dev-blog/690-embedded-systems-attacks#q2,
Predict,Security Assesment,Embeded penetration testing,Side-based Pentesting,Power Analysis,,,,,,,,,,https://www.apriorit.com/dev-blog/690-embedded-systems-attacks#q2,
Predict,Security Assesment,Embeded penetration testing,Side-based Pentesting,Timing Attacks,,,,,,,,,,https://www.apriorit.com/dev-blog/690-embedded-systems-attacks#q2,
Predict,Security Assesment,Embeded penetration testing,Software based Pentesting,Brute Forcing attacks,,,,,,,,,,https://www.apriorit.com/dev-blog/690-embedded-systems-attacks#q2,
Predict,Security Assesment,Embeded penetration testing,Software based Pentesting,Malware based attacks,,,,,,,,,,https://www.apriorit.com/dev-blog/690-embedded-systems-attacks#q2,
Predict,Security Assesment,Embeded penetration testing,Software based Pentesting,Memory Buffer Overflow,,,,,,,,,,https://www.apriorit.com/dev-blog/690-embedded-systems-attacks#q2,
Predict,Security Assesment,ICS Penetration Testing,Collection,Automated Collection T-0802,No sub-technique,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0802,
Predict,Security Assesment,ICS Penetration Testing,Collection,Data from Information Repositories T-0811,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0811,
Predict,Security Assesment,ICS Penetration Testing,Collection,Detect Operating Mode T-0868,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0868,
Predict,Security Assesment,ICS Penetration Testing,Collection,Monitor Process State T-0801,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0801,
Predict,Security Assesment,ICS Penetration Testing,Collection,Program Upload T-0845,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0845,
Predict,Security Assesment,ICS Penetration Testing,Collection,Screen Capture T-0852,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0852,
Predict,Security Assesment,ICS Penetration Testing,Command and Control,Automated Collection T-0802,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0802,
Predict,Security Assesment,ICS Penetration Testing,Command and Control,Commonly Used Port T-0885,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0885,
Predict,Security Assesment,ICS Penetration Testing,Command and Control,Connection Proxy T-0884,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0884,
Predict,Security Assesment,ICS Penetration Testing,Command and Control,Remote Access Software T-1219,,,,,,,,,,https://attack.mitre.org/techniques/T1219/,
Predict,Security Assesment,ICS Penetration Testing,Command and Control,Standard Application Layer Protocol T-0869,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0869,
Predict,Security Assesment,ICS Penetration Testing,Discovery,Network Connection Enumeration T0840,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0840,
Predict,Security Assesment,ICS Penetration Testing,Discovery,Network Sniffing T0842,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0842,
Predict,Security Assesment,ICS Penetration Testing,Discovery,Remote System Discovery T0846,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0846,
Predict,Security Assesment,ICS Penetration Testing,Discovery,Remote System Information Discovery T0888,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0888,
Predict,Security Assesment,ICS Penetration Testing,Discovery,Wireless Sniffing T0887,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0887,
Predict,Security Assesment,ICS Penetration Testing,Defense Evasion,Change Operating Mode T-0858,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0858,
Predict,Security Assesment,ICS Penetration Testing,Defense Evasion,Exploitation for Evasion T-0820,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0820,
Predict,Security Assesment,ICS Penetration Testing,Defense Evasion,Masquerading T-0849,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0849,
Predict,Security Assesment,ICS Penetration Testing,Defense Evasion,Rootkit T-0851,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0851,
Predict,Security Assesment,ICS Penetration Testing,Defense Evasion,Spoof Reporting Message T-0856,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0856,
Predict,Security Assesment,ICS Penetration Testing,Execution,Change Operating Mode T-0858,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0858,
Predict,Security Assesment,ICS Penetration Testing,Execution,Command Line Interface T-0807,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0807,
Predict,Security Assesment,ICS Penetration Testing,Execution,Execution Through API T-0871,,,,,,,,,,https://collaborate.mitre.org/attackics/index.php/Technique/T0871,
